agent.ip,agent.id,agent.type,agent.version,agent.name,@timestamp,input.type,log.file.path,rule.level,rule.groups,message,location,id,error.type,error.message,agent.hostname,data.command,data.file,data.status,data.title,_score
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.799",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744658147,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.799",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744658172,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.799",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744658198,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.777",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744658096,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.759",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744658071,-,-,wazuh-server,-,-,-,-,-
192.168.56.108,7,filebeat,7.10.2,LAPTOP-RSR2EPL0,"Apr 15, 2025 @ 12:34:58.759",log,/var/ossec/logs/alerts/alerts.json,3,"windows, windows_security, authentication_success",-,EventChannel,1744658076,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.758",log,/var/ossec/logs/alerts/alerts.json,3,"syslog, sudo",-,/var/log/auth.log,1744657759,-,-,wazuh-server,/usr/bin/systemctl status filebeat,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.758",log,/var/ossec/logs/alerts/alerts.json,3,"pam, syslog, authentication_success",-,/var/log/auth.log,1744657759,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.758",log,/var/ossec/logs/alerts/alerts.json,3,"pam, syslog",-,/var/log/auth.log,1744657762,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.758",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657762,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.758",log,/var/ossec/logs/alerts/alerts.json,3,"syslog, sudo",-,/var/log/auth.log,1744657766,-,-,wazuh-server,/usr/bin/journalctl -u filebeat -f,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.758",log,/var/ossec/logs/alerts/alerts.json,3,"pam, syslog, authentication_success",-,/var/log/auth.log,1744657766,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.758",log,/var/ossec/logs/alerts/alerts.json,3,"pam, syslog",-,/var/log/auth.log,1744657774,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.758",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657789,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.758",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657813,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.758",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657840,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.758",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657868,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.758",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657892,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.758",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657915,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.758",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657939,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.758",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657964,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.758",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657991,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.758",log,/var/ossec/logs/alerts/alerts.json,3,"syslog, sudo",-,/var/log/auth.log,1744658019,-,-,wazuh-server,/usr/bin/journalctl -u filebeat -f,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.758",log,/var/ossec/logs/alerts/alerts.json,3,"pam, syslog, authentication_success",-,/var/log/auth.log,1744658019,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.758",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744658019,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.758",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744658046,-,-,wazuh-server,-,-,-,-,-
192.168.56.108,7,filebeat,7.10.2,LAPTOP-RSR2EPL0,"Apr 15, 2025 @ 12:34:58.757",log,/var/ossec/logs/alerts/alerts.json,3,"windows, windows_security, authentication_success",-,EventChannel,1744657623,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.757",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657624,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.757",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657652,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.757",log,/var/ossec/logs/alerts/alerts.json,7,ossec,-,netstat listening ports,1744657663,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.757",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657681,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.757",log,/var/ossec/logs/alerts/alerts.json,3,"syslog, sudo",-,/var/log/auth.log,1744657698,-,-,wazuh-server,/usr/bin/nano /etc/filebeat/filebeat.yml,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.757",log,/var/ossec/logs/alerts/alerts.json,3,"pam, syslog, authentication_success",-,/var/log/auth.log,1744657698,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.757",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657709,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.757",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657734,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.757",log,/var/ossec/logs/alerts/alerts.json,3,"pam, syslog",-,/var/log/auth.log,1744657740,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.757",log,/var/ossec/logs/alerts/alerts.json,3,"syslog, sudo",-,/var/log/auth.log,1744657746,-,-,wazuh-server,/usr/bin/systemctl restart filebeat,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.757",log,/var/ossec/logs/alerts/alerts.json,3,"pam, syslog, authentication_success",-,/var/log/auth.log,1744657746,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.757",log,/var/ossec/logs/alerts/alerts.json,3,"pam, syslog",-,/var/log/auth.log,1744657746,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.757",log,/var/ossec/logs/alerts/alerts.json,3,"syslog, sudo",-,/var/log/auth.log,1744657746,-,-,wazuh-server,/usr/bin/journalctl -u filebeat -f,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.757",log,/var/ossec/logs/alerts/alerts.json,3,"pam, syslog, authentication_success",-,/var/log/auth.log,1744657746,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.757",log,/var/ossec/logs/alerts/alerts.json,3,"pam, syslog",-,/var/log/auth.log,1744657751,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.757",log,/var/ossec/logs/alerts/alerts.json,3,"syslog, sudo",-,/var/log/auth.log,1744657755,-,-,wazuh-server,/usr/bin/systemctl restart filebeat,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.757",log,/var/ossec/logs/alerts/alerts.json,3,"pam, syslog, authentication_success",-,/var/log/auth.log,1744657755,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.757",log,/var/ossec/logs/alerts/alerts.json,3,"pam, syslog",-,/var/log/auth.log,1744657755,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.756",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657542,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.756",log,/var/ossec/logs/alerts/alerts.json,3,"pam, syslog",-,/var/log/auth.log,1744657553,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.756",log,/var/ossec/logs/alerts/alerts.json,3,"syslog, sudo",-,/var/log/auth.log,1744657555,-,-,wazuh-server,/usr/bin/nano /etc/filebeat/filebeat.yml,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.756",log,/var/ossec/logs/alerts/alerts.json,3,"pam, syslog, authentication_success",-,/var/log/auth.log,1744657555,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.756",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657567,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.756",log,/var/ossec/logs/alerts/alerts.json,3,"pam, syslog",-,/var/log/auth.log,1744657588,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.756",log,/var/ossec/logs/alerts/alerts.json,3,"syslog, sudo",-,/var/log/auth.log,1744657596,-,-,wazuh-server,/usr/bin/systemctl daemon-reexec,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.756",log,/var/ossec/logs/alerts/alerts.json,3,"pam, syslog, authentication_success",-,/var/log/auth.log,1744657596,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.756",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657596,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.756",log,/var/ossec/logs/alerts/alerts.json,3,"syslog, sudo",-,/var/log/auth.log,1744657598,-,-,wazuh-server,/usr/bin/systemctl restart filebeat,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.756",log,/var/ossec/logs/alerts/alerts.json,3,"pam, syslog, authentication_success",-,/var/log/auth.log,1744657598,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.756",log,/var/ossec/logs/alerts/alerts.json,3,"pam, syslog",-,/var/log/auth.log,1744657598,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.756",log,/var/ossec/logs/alerts/alerts.json,3,"syslog, sudo",-,/var/log/auth.log,1744657598,-,-,wazuh-server,/usr/bin/systemctl status filebeat,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.756",log,/var/ossec/logs/alerts/alerts.json,3,"pam, syslog, authentication_success",-,/var/log/auth.log,1744657598,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.756",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657598,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.756",log,/var/ossec/logs/alerts/alerts.json,3,"pam, syslog",-,/var/log/auth.log,1744657598,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.756",log,/var/ossec/logs/alerts/alerts.json,3,"pam, syslog",-,/var/log/auth.log,1744657608,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.756",log,/var/ossec/logs/alerts/alerts.json,3,"syslog, sudo",-,/var/log/auth.log,1744657608,-,-,wazuh-server,/usr/bin/journalctl -u filebeat -f,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.756",log,/var/ossec/logs/alerts/alerts.json,3,"pam, syslog, authentication_success",-,/var/log/auth.log,1744657608,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.756",log,/var/ossec/logs/alerts/alerts.json,3,"pam, syslog",-,/var/log/auth.log,1744657612,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.755",log,/var/ossec/logs/alerts/alerts.json,3,"pam, syslog",-,/var/log/auth.log,1744657205,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.755",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657205,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.755",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657207,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.755",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657207,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.755",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657207,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.755",log,/var/ossec/logs/alerts/alerts.json,3,"pam, syslog, authentication_success",-,/var/log/auth.log,1744657209,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.755",log,/var/ossec/logs/alerts/alerts.json,3,"syslog, sudo",-,/var/log/auth.log,1744657209,-,-,wazuh-server,/usr/bin/systemctl status filebeat,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.755",log,/var/ossec/logs/alerts/alerts.json,3,"pam, syslog",-,/var/log/auth.log,1744657212,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.755",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657226,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.755",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657249,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.755",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657278,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.755",log,/var/ossec/logs/alerts/alerts.json,3,"syslog, sudo",-,/var/log/auth.log,1744657292,-,-,wazuh-server,/usr/bin/nano /etc/filebeat/filebeat.yml,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.755",log,/var/ossec/logs/alerts/alerts.json,3,"pam, syslog, authentication_success",-,/var/log/auth.log,1744657292,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.755",log,/var/ossec/logs/alerts/alerts.json,7,ossec,-,netstat listening ports,1744657301,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.755",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657303,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.755",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657329,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.755",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657351,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.755",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657378,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.755",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657401,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.755",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657426,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.755",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657448,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.755",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657471,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.755",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657493,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.755",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657518,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.754",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657182,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.754",log,/var/ossec/logs/alerts/alerts.json,3,"pam, syslog, authentication_success",-,/var/log/auth.log,1744657182,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.754",log,/var/ossec/logs/alerts/alerts.json,3,"pam, syslog",-,/var/log/auth.log,1744657184,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.754",log,/var/ossec/logs/alerts/alerts.json,3,"syslog, sudo",-,/var/log/auth.log,1744657184,-,-,wazuh-server,/usr/bin/journalctl -u filebeat -f,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.754",log,/var/ossec/logs/alerts/alerts.json,3,"pam, syslog, authentication_success",-,/var/log/auth.log,1744657184,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.754",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657184,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.754",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657184,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.754",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657192,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.754",log,/var/ossec/logs/alerts/alerts.json,3,"pam, syslog",-,/var/log/auth.log,1744657194,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.754",log,/var/ossec/logs/alerts/alerts.json,3,"syslog, sudo",-,/var/log/auth.log,1744657198,-,-,wazuh-server,/usr/bin/systemctl status filebeat,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.754",log,/var/ossec/logs/alerts/alerts.json,3,"pam, syslog, authentication_success",-,/var/log/auth.log,1744657198,-,-,wazuh-server,-,-,-,-,-
192.168.56.108,7,filebeat,7.10.2,LAPTOP-RSR2EPL0,"Apr 15, 2025 @ 12:34:58.754",log,/var/ossec/logs/alerts/alerts.json,3,"windows, windows_security, authentication_success",-,EventChannel,1744657200,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.754",log,/var/ossec/logs/alerts/alerts.json,3,"pam, syslog",-,/var/log/auth.log,1744657202,-,-,wazuh-server,-,-,-,-,-
192.168.56.108,7,filebeat,7.10.2,LAPTOP-RSR2EPL0,"Apr 15, 2025 @ 12:34:58.754",log,/var/ossec/logs/alerts/alerts.json,3,"windows, windows_security, authentication_success",-,EventChannel,1744657205,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.754",log,/var/ossec/logs/alerts/alerts.json,3,"syslog, sudo",-,/var/log/auth.log,1744657205,-,-,wazuh-server,/usr/bin/systemctl restart filebeat,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.754",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657205,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.754",log,/var/ossec/logs/alerts/alerts.json,3,"pam, syslog, authentication_success",-,/var/log/auth.log,1744657205,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.753",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744656816,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.753",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744656841,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.753",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744656865,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.753",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744656888,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.753",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744656914,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.753",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744656941,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.753",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744656968,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.753",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744656996,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.753",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657019,-,-,wazuh-server,-,-,-,-,-
192.168.56.108,7,filebeat,7.10.2,LAPTOP-RSR2EPL0,"Apr 15, 2025 @ 12:34:58.753",log,/var/ossec/logs/alerts/alerts.json,3,"windows, windows_security, authentication_success",-,EventChannel,1744657036,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.753",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657045,-,-,wazuh-server,-,-,-,-,-
-,0,filebeat,7.10.2,wazuh-server,"Apr 15, 2025 @ 12:34:58.753",log,/var/ossec/logs/alerts/alerts.json,5,"local, systemd",-,/var/log/syslog,1744657070,-,-,wazuh-server,-,-,-,-,-
